id,timestamp,vehicle_id,route_id,lat,lon,direction
71,1535267745,406,804,34.142366,-118.028371,0.0
72,1535267745,401,804,34.042067,-118.2061,180.0
73,1535267577,411,804,34.033395,-118.154466,180.0
74,1535267688,407,804,34.140548,-118.148183,0.0
75,1535267745,413,804,34.130128,-117.925393,180.0
76,1535267696,404,804,34.148826,-118.053351,180.0
77,1535267741,412,804,34.104021,-118.204462,180.0
78,1535267729,402,804,34.0501,-118.237901,180.0
79,1535267745,410,804,34.099699,-118.205057,0.0
80,1535267729,405,804,34.128676,-117.93575,0.0
81,1535267745,408,804,34.053178,-118.237752,0.0
82,1535267716,409,804,34.034751,-118.192189,0.0
83,1535267925,406,804,34.142366,-118.028371,0.0
84,1535267925,401,804,34.042067,-118.2061,180.0
85,1535267757,411,804,34.033395,-118.154466,180.0
86,1535267868,407,804,34.140548,-118.148183,0.0
87,1535267925,413,804,34.130128,-117.925393,180.0
88,1535267876,404,804,34.148826,-118.053351,180.0
89,1535267921,412,804,34.104021,-118.204462,180.0
90,1535267909,402,804,34.0501,-118.237901,180.0
91,1535267925,410,804,34.099699,-118.205057,0.0
92,1535267909,405,804,34.128676,-117.93575,0.0
93,1535267925,408,804,34.053178,-118.237752,0.0
94,1535267896,409,804,34.034751,-118.192189,0.0
95,1535268058,406,804,34.132544,-117.968079,0.0
96,1535268079,401,804,34.0333759,-118.173907,180.0
97,1535268038,411,804,34.03335,-118.162183,0.0
98,1535268049,407,804,34.152417,-118.114348,0.0
99,1535268087,413,804,34.132444,-117.988407,180.0
100,1535268038,404,804,34.152417,-118.114348,180.0
101,1535268087,412,804,34.068632,-118.233044,180.0
102,1535268102,402,804,34.044427,-118.211701,180.0
103,1535268102,410,804,34.112323,-118.165362,0.0
104,1535268079,405,804,34.136919,-117.891003,0.0
105,1535268102,408,804,34.064796,-118.235546,0.0
106,1535268102,409,804,34.047232,-118.219914,0.0
107,1535268262,406,804,34.12906,-117.932574,0.0
108,1535268190,401,804,34.03335,-118.162183,180.0
109,1535268241,411,804,34.0333759,-118.173907,0.0
110,1535268247,407,804,34.147732,-118.08192,0.0
111,1535268270,413,804,34.140337,-118.02527,180.0
112,1535268262,404,804,34.151833,-118.135717,180.0
113,1535268270,412,804,34.05765,-118.234317,180.0
114,1535268281,402,804,34.034751,-118.192189,180.0
115,1535268281,410,804,34.120361,-118.151212,0.0
116,1535268078,405,804,34.136919,-117.891003,0.0
117,1535268270,408,804,34.083327,-118.217277,0.0
118,1535268241,409,804,34.047861,-118.229378,0.0
119,1535268442,406,804,34.12906,-117.932574,0.0
120,1535268370,401,804,34.03335,-118.162183,180.0
121,1535268421,411,804,34.0333759,-118.173907,0.0
122,1535268427,407,804,34.147732,-118.08192,0.0
123,1535268450,413,804,34.140337,-118.02527,180.0
124,1535268442,404,804,34.151833,-118.135717,180.0
125,1535268450,412,804,34.05765,-118.234317,180.0
126,1535268461,402,804,34.034751,-118.192189,180.0
127,1535268461,410,804,34.120361,-118.151212,0.0
128,1535268258,405,804,34.136919,-117.891003,0.0
129,1535268450,408,804,34.083327,-118.217277,0.0
130,1535268421,409,804,34.047861,-118.229378,0.0
131,1535268546,406,804,34.136919,-117.891003,0.0
132,1535268642,401,804,34.033418,-118.155782,0.0
133,1535268642,411,804,34.044427,-118.211701,0.0
134,1535268634,407,804,34.13529,-118.011205,0.0
135,1535268642,413,804,34.148691,-118.086438,180.0
136,1535268634,404,804,34.119956,-118.151605,180.0
137,1535268629,412,804,34.047861,-118.229378,180.0
138,1535268642,402,804,34.03335,-118.162183,180.0
139,1535268563,410,804,34.140317,-118.14815,0.0
140,1535268629,405,804,34.128676,-117.93575,180.0
141,1535268602,408,804,34.108683,-118.197602,0.0
142,1535268629,409,804,34.057452,-118.23442,0.0
143,1535268546,406,804,34.136919,-117.891003,0.0
144,1535268752,401,804,34.03335,-118.162183,0.0
145,1535268826,411,804,34.047232,-118.219914,0.0
146,1535268803,407,804,34.132444,-117.988407,0.0
147,1535268752,413,804,34.152417,-118.114348,180.0
148,1535268826,404,804,34.109958,-118.180223,180.0
149,1535268815,412,804,34.047232,-118.219914,180.0
150,1535268742,402,804,34.033395,-118.154466,180.0
151,1535268815,410,804,34.152417,-118.114348,0.0
152,1535268815,405,804,34.132482,-117.976834,180.0
153,1535268815,408,804,34.109958,-118.180223,0.0
154,1535268826,409,804,34.064796,-118.235546,0.0
155,1535269004,406,804,34.136775,-117.899979,180.0
156,1535268945,401,804,34.0333759,-118.173907,0.0
157,1535268976,411,804,34.047861,-118.229378,0.0
158,1535268964,407,804,34.132544,-117.968079,0.0
159,1535268976,413,804,34.151833,-118.135717,180.0
160,1535268934,404,804,34.108683,-118.197602,180.0
161,1535268995,412,804,34.042067,-118.2061,180.0
162,1535268742,402,804,34.033395,-118.154466,180.0
163,1535268995,410,804,34.147732,-118.08192,0.0
164,1535269004,405,804,34.134476,-118.008223,180.0
165,1535269004,408,804,34.119801,-118.151798,0.0
166,1535269004,409,804,34.084717,-118.215797,0.0
167,1535269158,406,804,34.130966,-117.922589,180.0
168,1535269167,401,804,34.034751,-118.192189,0.0
169,1535269143,411,804,34.051622,-118.23786,0.0
170,1535269167,407,804,34.12906,-117.932574,0.0
171,1535269175,413,804,34.140317,-118.14815,180.0
172,1535269175,404,804,34.095975,-118.209138,180.0
173,1535269175,412,804,34.03326,-118.191311,180.0
174,1535269175,410,804,34.148863,-118.047351,0.0
175,1535269167,405,804,34.148745,-118.039876,180.0
176,1535269175,408,804,34.134223,-118.148138,0.0
177,1535269175,409,804,34.0987,-118.205991,0.0
178,1535269307,406,804,34.128386,-117.938913,180.0
179,1535269357,401,804,34.043807,-118.209999,0.0
180,1535269357,411,804,34.05915,-118.2335,0.0
181,1535269315,407,804,34.136014,-117.906198,0.0
182,1535269357,413,804,34.119956,-118.151605,180.0
183,1535269357,404,804,34.082787,-118.217915,180.0
184,1535269357,412,804,34.033352,-118.163801,180.0
185,1535269315,410,804,34.140337,-118.02527,0.0
186,1535269349,405,804,34.147885,-118.078485,180.0
187,1535269349,408,804,34.140317,-118.14815,0.0
188,1535269357,409,804,34.109986,-118.194955,0.0
189,1535269541,406,804,34.1324479,-117.9873,180.0
190,1535269541,401,804,34.047232,-118.219914,0.0
191,1535269541,411,804,34.070755,-118.228575,0.0
192,1535269460,407,804,34.136919,-117.891003,0.0
193,1535269541,413,804,34.1101669,-118.178456,180.0
194,1535269510,404,804,34.063861,-118.23584,180.0
195,1535269510,412,804,34.033368,-118.160931,180.0
196,1535269510,402,804,34.03335,-118.162183,0.0
197,1535269522,410,804,34.132444,-117.988407,0.0
198,1535269522,405,804,34.152417,-118.114348,180.0
199,1535269408,408,804,34.1512,-118.1461,0.0
200,1535269541,409,804,34.112424,-118.163807,0.0
201,1535269720,406,804,34.13529,-118.011205,180.0
202,1535269699,401,804,34.047861,-118.229378,0.0
203,1535269691,411,804,34.087263,-118.213191,0.0
204,1535269460,407,804,34.136919,-117.891003,0.0
205,1535269661,413,804,34.108683,-118.197602,180.0
206,1535269720,404,804,34.055405,-118.234902,180.0
207,1535269590,412,804,34.033395,-118.154466,180.0
208,1535269640,402,804,34.0333759,-118.173907,0.0
209,1535269699,410,804,34.132544,-117.968079,0.0
210,1535269670,405,804,34.151845,-118.132701,180.0
211,1535269699,408,804,34.152505,-118.10424,0.0
212,1535269720,409,804,34.122556,-118.150731,0.0
213,1535269900,406,804,34.13529,-118.011205,180.0
214,1535269879,401,804,34.047861,-118.229378,0.0
215,1535269871,411,804,34.087263,-118.213191,0.0
216,1535269640,407,804,34.136919,-117.891003,0.0
217,1535269841,413,804,34.108683,-118.197602,180.0
218,1535269900,404,804,34.055405,-118.234902,180.0
219,1535269770,412,804,34.033395,-118.154466,180.0
220,1535269820,402,804,34.0333759,-118.173907,0.0
221,1535269879,410,804,34.132544,-117.968079,0.0
222,1535269850,405,804,34.151845,-118.132701,180.0
223,1535269879,408,804,34.152505,-118.10424,0.0
224,1535269900,409,804,34.122556,-118.150731,0.0
225,1535270083,406,804,34.147885,-118.078485,180.0
226,1535270034,401,804,34.057452,-118.23442,0.0
227,1535270042,411,804,34.110365,-118.194177,0.0
228,1535270055,407,804,34.1308999,-117.947721,180.0
229,1535270034,413,804,34.083327,-118.217277,180.0
230,1535270083,404,804,34.047232,-118.219914,180.0
231,1535270072,402,804,34.042898,-118.207917,0.0
232,1535270083,410,804,34.136014,-117.906198,0.0
233,1535270072,405,804,34.127413,-118.147999,180.0
234,1535270072,408,804,34.142982,-118.029333,0.0
235,1535269961,409,804,34.140317,-118.14815,0.0
236,1535270233,406,804,34.152505,-118.10424,180.0
237,1535270255,401,804,34.064796,-118.235546,0.0
238,1535270263,411,804,34.115151,-118.157899,0.0
239,1535270263,407,804,34.132446,-117.988085,180.0
240,1535270233,413,804,34.063861,-118.23584,180.0
241,1535270263,404,804,34.036903,-118.19448,180.0
242,1535270152,412,804,34.033418,-118.155782,0.0
243,1535270221,402,804,34.047232,-118.219914,0.0
244,1535270213,410,804,34.136919,-117.891003,0.0
245,1535270263,405,804,34.112344,-118.165047,180.0
246,1535270255,408,804,34.133057,-118.003055,0.0
247,1535270213,409,804,34.152417,-118.114348,0.0
248,1535270445,406,804,34.151845,-118.132701,180.0
249,1535270432,401,804,34.083327,-118.217277,0.0
250,1535270434,411,804,34.128831,-118.14802,0.0
251,1535270445,407,804,34.140337,-118.02527,180.0
252,1535270434,413,804,34.056061,-118.234759,180.0
253,1535270445,404,804,34.03326,-118.191311,180.0
254,1535270426,412,804,34.033319,-118.168064,0.0
255,1535270426,402,804,34.047861,-118.229378,0.0
256,1535270213,410,804,34.136919,-117.891003,0.0
257,1535270393,405,804,34.109986,-118.194955,180.0
258,1535270434,408,804,34.1324929,-117.975084,0.0
259,1535270434,409,804,34.147842,-118.080033,0.0
260,1535270576,406,804,34.1512,-118.1461,180.0
261,1535270595,401,804,34.0984,-118.206467,0.0
262,1535270576,411,804,34.140548,-118.148183,0.0
263,1535270595,407,804,34.148826,-118.053351,180.0
264,1535270595,413,804,34.0483,-118.232583,180.0
265,1535270605,404,804,34.033328,-118.182941,180.0
266,1535270595,412,804,34.033328,-118.182941,0.0
267,1535270586,402,804,34.051622,-118.23786,0.0
268,1535270616,410,804,34.130966,-117.922589,180.0
269,1535270616,405,804,34.098552,-118.206192,180.0
270,1535270595,408,804,34.128676,-117.93575,0.0
271,1535270605,409,804,34.148745,-118.039876,0.0
272,1535270794,406,804,34.134223,-118.148138,180.0
273,1535270765,401,804,34.108683,-118.197602,0.0
274,1535270667,411,804,34.140317,-118.14815,0.0
275,1535270788,407,804,34.148691,-118.086438,180.0
276,1535270788,413,804,34.047634,-118.22594,180.0
277,1535270794,404,804,34.03335,-118.162183,180.0
278,1535270794,412,804,34.035243,-118.19222,0.0
279,1535270736,402,804,34.057452,-118.23442,0.0
280,1535270794,410,804,34.1308999,-117.947721,180.0
281,1535270794,405,804,34.084084,-118.216459,180.0
282,1535270794,408,804,34.135809,-117.906884,0.0
283,1535270794,409,804,34.134476,-118.008223,0.0
284,1535270970,406,804,34.119801,-118.151798,180.0
285,1535270978,401,804,34.111075,-118.184866,0.0
286,1535270927,411,804,34.152417,-118.114348,0.0
287,1535270978,407,804,34.152246,-118.122824,180.0
288,1535270970,413,804,34.044427,-118.211701,180.0
289,1535270908,404,804,34.033395,-118.154466,180.0
290,1535270978,412,804,34.044427,-118.211701,0.0
291,1535270970,402,804,34.06675,-118.234833,0.0
292,1535270970,410,804,34.132468,-117.979571,180.0
293,1535270978,405,804,34.063861,-118.23584,180.0
294,1535270957,408,804,34.136919,-117.891003,0.0
295,1535270899,409,804,34.132387,-117.995071,0.0
296,1535271159,406,804,34.111787,-118.171467,180.0
297,1535271159,401,804,34.115352,-118.157655,0.0
298,1535271119,411,804,34.147732,-118.08192,0.0
299,1535271119,407,804,34.151833,-118.135717,180.0
300,1535271159,413,804,34.034751,-118.192189,180.0
301,1535270908,404,804,34.033395,-118.154466,180.0
302,1535271159,412,804,34.047772,-118.227849,0.0
303,1535271159,402,804,34.087263,-118.213191,0.0
304,1535271151,410,804,34.13529,-118.011205,180.0
305,1535271119,405,804,34.057452,-118.23442,180.0
306,1535270957,408,804,34.136919,-117.891003,0.0
307,1535271159,409,804,34.131239,-117.948661,0.0
308,1535271329,406,804,34.108683,-118.197602,180.0
309,1535271340,401,804,34.133676,-118.148126,0.0
310,1535271340,411,804,34.148745,-118.039876,0.0
311,1535271329,407,804,34.140317,-118.14815,180.0
312,1535271259,413,804,34.03326,-118.191311,180.0
313,1535271329,412,804,34.0501,-118.237901,0.0
314,1535271280,402,804,34.0984,-118.206467,0.0
315,1535271340,410,804,34.148826,-118.053351,180.0
316,1535271329,405,804,34.0501,-118.237901,180.0
317,1535271340,408,804,34.13477,-117.910129,180.0
318,1535271340,409,804,34.130128,-117.925393,0.0
319,1535271509,406,804,34.108683,-118.197602,180.0
320,1535271520,401,804,34.133676,-118.148126,0.0
321,1535271520,411,804,34.148745,-118.039876,0.0
322,1535271509,407,804,34.140317,-118.14815,180.0
323,1535271439,413,804,34.03326,-118.191311,180.0
324,1535271509,412,804,34.0501,-118.237901,0.0
325,1535271460,402,804,34.0984,-118.206467,0.0
326,1535271520,410,804,34.148826,-118.053351,180.0
327,1535271509,405,804,34.0501,-118.237901,180.0
328,1535271520,408,804,34.13477,-117.910129,180.0
329,1535271520,409,804,34.130128,-117.925393,0.0
330,1535271694,406,804,34.083327,-118.217277,180.0
331,1535271615,401,804,34.1512,-118.1461,0.0
332,1535271705,411,804,34.132482,-117.976834,0.0
333,1535271705,407,804,34.112384,-118.164327,180.0
334,1535271694,413,804,34.033368,-118.160931,180.0
335,1535271694,404,804,34.033352,-118.163801,0.0
336,1535271673,412,804,34.063861,-118.23584,0.0
337,1535271705,402,804,34.112003,-118.170119,0.0
338,1535271643,410,804,34.152417,-118.114348,180.0
339,1535271694,405,804,34.044427,-118.211701,180.0
340,1535271694,408,804,34.132468,-117.979571,180.0
341,1535271570,409,804,34.136919,-117.891003,0.0
342,1535271872,406,804,34.064796,-118.235546,180.0
343,1535271814,401,804,34.152417,-118.114348,0.0
344,1535271853,411,804,34.1308999,-117.947721,0.0
345,1535271883,407,804,34.108683,-118.197602,180.0
346,1535271823,413,804,34.033395,-118.154466,180.0
347,1535271774,404,804,34.0333759,-118.173907,0.0
348,1535271883,412,804,34.083327,-118.217277,0.0
349,1535271883,402,804,34.120361,-118.151212,0.0
350,1535271853,410,804,34.151833,-118.135717,180.0
351,1535271883,405,804,34.034751,-118.192189,180.0
352,1535271883,408,804,34.134476,-118.008223,180.0
353,1535272033,406,804,34.057452,-118.23442,180.0
354,1535272052,401,804,34.147885,-118.078485,0.0
355,1535272052,411,804,34.13477,-117.910129,0.0
356,1535272063,407,804,34.098552,-118.206192,180.0
357,1535271823,413,804,34.033395,-118.154466,180.0
358,1535271964,404,804,34.0332999,-118.188117,0.0
359,1535272033,412,804,34.0984,-118.206467,0.0
360,1535272063,402,804,34.140317,-118.14815,0.0
361,1535272063,410,804,34.136383,-118.148083,180.0
362,1535272063,405,804,34.03332,-118.183483,180.0
363,1535272044,408,804,34.148745,-118.039876,180.0
364,1535272063,409,804,34.13477,-117.910129,180.0
365,1535272213,406,804,34.057452,-118.23442,180.0
366,1535272232,401,804,34.147885,-118.078485,0.0
367,1535272232,411,804,34.13477,-117.910129,0.0
368,1535272243,407,804,34.098552,-118.206192,180.0
369,1535272003,413,804,34.033395,-118.154466,180.0
370,1535272144,404,804,34.0332999,-118.188117,0.0
371,1535272213,412,804,34.0984,-118.206467,0.0
372,1535272243,402,804,34.140317,-118.14815,0.0
373,1535272243,410,804,34.136383,-118.148083,180.0
374,1535272243,405,804,34.03332,-118.183483,180.0
375,1535272224,408,804,34.148745,-118.039876,180.0
376,1535272243,409,804,34.13477,-117.910129,180.0
377,1535272417,406,804,34.047634,-118.22594,180.0
378,1535272425,401,804,34.1340689,-118.006742,0.0
379,1535272234,411,804,34.136919,-117.891003,0.0
380,1535272417,407,804,34.064796,-118.235546,180.0
381,1535272417,413,804,34.0333759,-118.173907,0.0
382,1535272425,404,804,34.046044,-118.216283,0.0
383,1535272425,412,804,34.112344,-118.165047,0.0
384,1535272417,402,804,34.152246,-118.122824,0.0
385,1535272425,410,804,34.111911,-118.170898,180.0
386,1535272367,405,804,34.033418,-118.155782,180.0
387,1535272406,408,804,34.152417,-118.114348,180.0
388,1535272406,409,804,34.132468,-117.979571,180.0
389,1535272597,406,804,34.044427,-118.211701,180.0
390,1535272597,401,804,34.132482,-117.976834,0.0
391,1535272567,407,804,34.057452,-118.23442,180.0
392,1535272597,413,804,34.03326,-118.191311,0.0
393,1535272588,404,804,34.047772,-118.227849,0.0
394,1535272597,412,804,34.119903,-118.151627,0.0
395,1535272588,402,804,34.149532,-118.087822,0.0
396,1535272567,410,804,34.108683,-118.197602,180.0
397,1535272444,405,804,34.033395,-118.154466,180.0
398,1535272557,408,804,34.151845,-118.132701,180.0
399,1535272597,409,804,34.13529,-118.011205,180.0
400,1535272777,406,804,34.044427,-118.211701,180.0
401,1535272777,401,804,34.132482,-117.976834,0.0
402,1535272747,407,804,34.057452,-118.23442,180.0
403,1535272777,413,804,34.03326,-118.191311,0.0
404,1535272768,404,804,34.047772,-118.227849,0.0
405,1535272777,412,804,34.119903,-118.151627,0.0
406,1535272768,402,804,34.149532,-118.087822,0.0
407,1535272747,410,804,34.108683,-118.197602,180.0
408,1535272624,405,804,34.033395,-118.154466,180.0
409,1535272737,408,804,34.151845,-118.132701,180.0
410,1535272777,409,804,34.13529,-118.011205,180.0
411,1535272889,406,804,34.03326,-118.191311,180.0
412,1535272959,401,804,34.13512,-117.909084,0.0
413,1535272940,411,804,34.128676,-117.93575,180.0
414,1535272940,407,804,34.047634,-118.22594,180.0
415,1535272940,413,804,34.044427,-118.211701,0.0
416,1535272959,404,804,34.056061,-118.234759,0.0
417,1535272948,412,804,34.1512,-118.1461,0.0
418,1535272912,402,804,34.142982,-118.029333,0.0
419,1535272940,410,804,34.083327,-118.217277,180.0
420,1535272948,405,804,34.033418,-118.155782,0.0
421,1535272959,408,804,34.127413,-118.147999,180.0
422,1535272940,409,804,34.147732,-118.08192,180.0
423,1535273140,406,804,34.033302,-118.171103,180.0
424,1535273140,401,804,34.136919,-117.891003,0.0
425,1535273143,411,804,34.132482,-117.976834,180.0
426,1535273124,407,804,34.044427,-118.211701,180.0
427,1535273124,413,804,34.047772,-118.227849,0.0
428,1535273124,404,804,34.063861,-118.23584,0.0
429,1535273143,412,804,34.152417,-118.114348,0.0
430,1535273143,402,804,34.132864,-118.002339,0.0
431,1535273124,410,804,34.063861,-118.23584,180.0
432,1535273101,405,804,34.033319,-118.168064,0.0
433,1535273143,408,804,34.114264,-118.158884,180.0
434,1535273090,409,804,34.152417,-118.114348,180.0
435,1535273320,406,804,34.033302,-118.171103,180.0
436,1535273320,401,804,34.136919,-117.891003,0.0
437,1535273323,411,804,34.132482,-117.976834,180.0
438,1535273304,407,804,34.044427,-118.211701,180.0
439,1535273304,413,804,34.047772,-118.227849,0.0
440,1535273304,404,804,34.063861,-118.23584,0.0
441,1535273323,412,804,34.152417,-118.114348,0.0
442,1535273323,402,804,34.132864,-118.002339,0.0
443,1535273304,410,804,34.063861,-118.23584,180.0
444,1535273281,405,804,34.033319,-118.168064,0.0
445,1535273323,408,804,34.114264,-118.158884,180.0
446,1535273270,409,804,34.152417,-118.114348,180.0
447,1535273388,406,804,34.033395,-118.154466,180.0
448,1535273473,401,804,34.135809,-117.906884,180.0
449,1535273486,411,804,34.148745,-118.039876,180.0
450,1535273494,407,804,34.033322,-118.182411,180.0
451,1535273494,413,804,34.056061,-118.234759,0.0
452,1535273486,404,804,34.0984,-118.206467,0.0
453,1535273494,412,804,34.148733,-118.067852,0.0
454,1535273486,402,804,34.1308999,-117.947721,0.0
455,1535273502,410,804,34.047861,-118.229378,180.0
456,1535273502,405,804,34.0355739,-118.192258,0.0
457,1535273502,408,804,34.10488,-118.203911,180.0
458,1535273486,409,804,34.140317,-118.14815,180.0
459,1535273568,406,804,34.033395,-118.154466,180.0
460,1535273653,401,804,34.135809,-117.906884,180.0
461,1535273666,411,804,34.148745,-118.039876,180.0
462,1535273674,407,804,34.033322,-118.182411,180.0
463,1535273674,413,804,34.056061,-118.234759,0.0
464,1535273666,404,804,34.0984,-118.206467,0.0
465,1535273674,412,804,34.148733,-118.067852,0.0
466,1535273666,402,804,34.1308999,-117.947721,0.0
467,1535273682,410,804,34.047861,-118.229378,180.0
468,1535273682,405,804,34.0355739,-118.192258,0.0
469,1535273682,408,804,34.10488,-118.203911,180.0
470,1535273666,409,804,34.140317,-118.14815,180.0
471,1535273856,406,804,34.033319,-118.168064,0.0
472,1535273865,401,804,34.132488,-117.975868,180.0
473,1535273835,411,804,34.152417,-118.114348,180.0
474,1535273856,407,804,34.033418,-118.155782,180.0
475,1535273865,413,804,34.078018,-118.223738,0.0
476,1535273865,404,804,34.111536,-118.172379,0.0
477,1535273865,412,804,34.132387,-117.995071,0.0
478,1535273856,402,804,34.136919,-117.891003,0.0
479,1535273856,410,804,34.043807,-118.209999,180.0
480,1535273856,405,804,34.047513,-118.22415,0.0
481,1535273856,408,804,34.070755,-118.228575,180.0
482,1535273865,409,804,34.114264,-118.158884,180.0
483,1535274046,406,804,34.033328,-118.182941,0.0
484,1535274046,401,804,34.1333879,-118.004248,180.0
485,1535274046,411,804,34.151833,-118.135717,180.0
486,1535273926,407,804,34.033395,-118.154466,180.0
487,1535274036,413,804,34.093838,-118.210984,0.0
488,1535274046,404,804,34.119903,-118.151627,0.0
489,1535274036,412,804,34.132565,-117.958869,0.0
490,1535273856,402,804,34.136919,-117.891003,0.0
491,1535274046,410,804,34.033783,-118.192167,180.0
492,1535273987,405,804,34.047861,-118.229378,0.0
493,1535274036,408,804,34.06118,-118.235,180.0
494,1535274036,409,804,34.109986,-118.194955,180.0
495,1535274226,406,804,34.033328,-118.182941,0.0
496,1535274226,401,804,34.1333879,-118.004248,180.0
497,1535274226,411,804,34.151833,-118.135717,180.0
498,1535274106,407,804,34.033395,-118.154466,180.0
499,1535274216,413,804,34.093838,-118.210984,0.0
500,1535274226,404,804,34.119903,-118.151627,0.0
501,1535274216,412,804,34.132565,-117.958869,0.0
502,1535274036,402,804,34.136919,-117.891003,0.0
503,1535274226,410,804,34.033783,-118.192167,180.0
504,1535274167,405,804,34.047861,-118.229378,0.0
505,1535274216,408,804,34.06118,-118.235,180.0
506,1535274216,409,804,34.109986,-118.194955,180.0
507,1535274391,406,804,34.044427,-118.211701,0.0
508,1535274391,401,804,34.148004,-118.07633,180.0
509,1535274400,411,804,34.1217789,-118.150689,180.0
510,1535274400,413,804,34.111075,-118.184866,0.0
511,1535274330,404,804,34.140317,-118.14815,0.0
512,1535274400,412,804,34.136746,-117.901636,0.0
513,1535274391,402,804,34.1308999,-117.947721,180.0
514,1535274400,410,804,34.033418,-118.155782,180.0
515,1535274400,405,804,34.05915,-118.2335,0.0
516,1535274400,408,804,34.047861,-118.229378,180.0
517,1535274379,409,804,34.088014,-118.21243,180.0
518,1535274559,406,804,34.047513,-118.22415,0.0
519,1535274559,401,804,34.152505,-118.10424,180.0
520,1535274582,411,804,34.112344,-118.165047,180.0
521,1535274500,407,804,34.03335,-118.162183,0.0
522,1535274582,413,804,34.116638,-118.156039,0.0
523,1535274582,404,804,34.152417,-118.114348,0.0
524,1535274471,412,804,34.136919,-117.891003,0.0
525,1535274571,402,804,34.132468,-117.979571,180.0
526,1535274429,410,804,34.033395,-118.154466,180.0
527,1535274571,405,804,34.070755,-118.228575,0.0
528,1535274559,408,804,34.047232,-118.219914,180.0
529,1535274582,409,804,34.068632,-118.233044,180.0
530,1535274739,406,804,34.047513,-118.22415,0.0
531,1535274739,401,804,34.152505,-118.10424,180.0
532,1535274762,411,804,34.112344,-118.165047,180.0
533,1535274680,407,804,34.03335,-118.162183,0.0
534,1535274762,413,804,34.116638,-118.156039,0.0
535,1535274762,404,804,34.152417,-118.114348,0.0
